Row,Study,Data_Type,City,State,Country,Year,Crop,Elevated_CO2_Target_ppm,Elevated_CO2_Achieved_ppm,Ambient_CO2_ppm,FACE_Ring_Diameter_m,SampleCode,Replicate,Ring,Plot,Temperature_Qualitative,Water_Qualitative,Precipitation_mm,Irrigation_mm,Total_Water_mm,Nitrogen_Application_Qualitative,Nitrogen_Application_Quantitative,Phosphorus_Application_Quantitative,Potassium_Application_Quantitative,Sowing_Timing_Qualitative,Sowing_Timing_Quantitative,Cultivar,CO2_Treatment,N_percent,P_percent,K_percent,Ca_percent,Mg_percent,Zn_ppm,Fe_ppm,S_ppm,B_ppm,Mn_ppm,Cu_ppm,Phy_Ext1_Precip1,Phy_Ext1_Precip2,Phy_Ext1_Avg,Phy_Ext2_Precip1,Phy_Ext2_Precip2,Phy_Ext2_Avg,Phy_Ext3_Precip1,Phy_Ext3_Precip2,Phy_Ext3_Avg,Phy_Grand_Avg
72,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-71,3,12,J,Ambient,Wet,111,96,207,Low,0,6.75,0,TOS2,8/23/07,Yitpi,aCO2,2.79,0.39,0.550,0.047,0.142,41.05,39.14,1900,1.2,54,5.8,NA,NA,2.65,NA,NA,3.05,NA,NA,NA,2.85
73,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-72,3,12,K,Ambient,Wet,111,96,207,Medium,50,6.75,0,TOS2,8/23/07,Yitpi,aCO2,2.78,0.37,0.540,0.050,0.137,45.87,40.17,1900,1.2,48,5.8,NA,NA,2.69,NA,NA,3.08,NA,NA,NA,2.89
74,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-73,4,13,B,Ambient,Dry,111,48,159,Low,0,6.75,0,TOS2,8/23/07,Yitpi,aCO2,2.75,0.32,0.480,0.046,0.127,29.48,40.7,1900,1.6,52,5.5,NA,NA,2.62,NA,NA,2.31,NA,NA,NA,2.46
75,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-74,4,13,C,Ambient,Dry,111,48,159,Low,0,6.75,0,TOS2,8/23/07,Janz,aCO2,2.57,0.32,0.450,0.054,0.135,26.74,36.52,1740,1.7,49,4.9,NA,NA,1.68,NA,NA,1.57,NA,NA,NA,1.62
76,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-75,4,13,E,Ambient,Dry,111,48,159,Medium,50,6.75,0,TOS2,8/23/07,Yitpi,aCO2,2.73,0.33,0.480,0.057,0.134,32.65,40.55,1920,1.3,46,5.7,NA,NA,1.33,NA,NA,1.37,NA,NA,NA,1.35
77,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-76,4,13,H,Ambient,Dry,171,48,219,Low,0,6.75,0,TOS1,6/18/07,Yitpi,aCO2,2.83,0.33,0.470,0.039,0.121,27.77,33.53,1900,0.89,46,5.4,NA,NA,2.28,NA,NA,2.06,NA,NA,NA,2.17
78,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-77,4,13,J,Ambient,Dry,171,48,219,Low,0,6.75,0,TOS1,6/18/07,Janz,aCO2,3.00,0.38,0.520,0.041,0.136,31.56,37.36,1920,1.1,48,5.6,NA,NA,1.81,NA,NA,2.24,NA,NA,NA,2.03
79,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-78,4,13,K,Ambient,Dry,171,48,219,Medium,50,6.75,0,TOS1,6/18/07,Yitpi,aCO2,2.89,0.3,0.470,0.039,0.110,37.69,32.39,1850,0.94,47,5.5,NA,NA,1.52,NA,NA,1.49,NA,NA,NA,1.50
80,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-79,4,14,B,Ambient,Wet,111,96,207,Medium,50,6.75,0,TOS2,8/23/07,Yitpi,aCO2,2.66,0.32,0.470,0.048,0.131,37.74,38.02,1770,1.3,47,5.8,NA,NA,2.17,NA,NA,2.13,NA,NA,NA,2.15
81,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-80,4,14,C,Ambient,Wet,111,96,207,Low,0,6.75,0,TOS2,8/23/07,Yitpi,aCO2,2.68,0.33,0.480,0.051,0.130,41.07,39.38,1830,1.2,49,6.0,NA,NA,1.94,NA,NA,1.81,NA,NA,NA,1.87
82,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-81,4,14,E,Ambient,Wet,111,96,207,Low,0,6.75,0,TOS2,8/23/07,Janz,aCO2,2.53,0.32,0.420,0.051,0.135,30.88,34.99,1660,1.3,48,4.6,NA,NA,2.60,NA,NA,2.39,NA,NA,NA,2.49
83,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-82,4,14,H,Ambient,Wet,171,96,267,Low,0,6.75,0,TOS1,6/18/07,Yitpi,aCO2,2.70,0.33,0.450,0.046,0.123,31.29,32.2,1760,0.70,48,5.1,NA,NA,2.43,NA,NA,2.69,NA,NA,NA,2.56
84,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-83,4,14,J,Ambient,Wet,171,96,267,Low,0,6.75,0,TOS1,6/18/07,Janz,aCO2,2.58,0.3,0.420,0.043,0.121,27.76,29.65,1690,0.89,40,4.9,NA,NA,2.20,NA,NA,1.81,NA,NA,NA,2.01
85,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-84,4,14,K,Ambient,Wet,171,96,267,Medium,50,6.75,0,TOS1,6/18/07,Yitpi,aCO2,2.71,0.32,0.460,0.049,0.122,27.08,30.1,1730,0.78,46,5.1,NA,NA,1.75,NA,NA,1.58,NA,NA,NA,1.67
86,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-85,4,15,B,Ambient,Dry,171,48,219,Low,0,6.75,0,TOS1,6/18/07,Yitpi,eCO2,2.50,0.3,0.470,0.043,0.109,38.41,31.28,1830,0.88,43,5.7,NA,NA,1.43,NA,NA,1.73,NA,NA,NA,1.58
87,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-86,4,15,C,Ambient,Dry,171,48,219,Low,0,6.75,0,TOS1,6/18/07,Janz,eCO2,2.53,0.31,0.450,0.043,0.118,37.79,28.2,1700,1.4,38,5.0,NA,NA,1.63,NA,NA,1.44,NA,NA,NA,1.54
88,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-87,4,15,E,Ambient,Dry,171,48,219,Medium,50,6.75,0,TOS1,6/18/07,Yitpi,eCO2,2.85,0.31,0.460,0.048,0.122,26.44,33.33,1900,0.85,46,5.1,NA,NA,2.19,NA,NA,1.87,NA,NA,NA,2.03
89,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-88,4,15,H,Ambient,Dry,111,48,159,Medium,50,6.75,0,TOS2,8/23/07,Yitpi,eCO2,2.68,0.34,0.500,0.040,0.122,36.99,41.53,1920,1.6,53,5.9,NA,NA,1.79,NA,NA,2.35,NA,NA,NA,2.07
90,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-89,4,15,J,Ambient,Dry,111,48,159,Low,0,6.75,0,TOS2,8/23/07,Janz,eCO2,2.54,0.33,0.460,0.051,0.130,35.85,35.58,1760,1.9,48,5.1,NA,NA,1.86,NA,NA,2.01,NA,NA,NA,1.93
91,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-90,4,15,K,Ambient,Dry,111,48,159,Low,0,6.75,0,TOS2,8/23/07,Yitpi,eCO2,2.58,0.32,0.490,0.045,0.119,40.82,37.99,1840,1.2,43,5.4,NA,NA,2.91,NA,NA,2.91,NA,NA,NA,2.91
92,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-91,4,16,B,Ambient,Wet,171,96,267,Low,0,6.75,0,TOS1,6/18/07,Janz,eCO2,2.36,0.31,0.480,0.042,0.115,28.72,26.95,1600,1.1,42,4.6,NA,NA,2.05,NA,NA,2.44,NA,NA,NA,2.24
93,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-92,4,16,C,Ambient,Wet,171,96,267,Medium,50,6.75,0,TOS1,6/18/07,Yitpi,eCO2,2.62,0.33,0.490,0.042,0.118,29.31,29.46,1730,1.1,50,4.8,NA,NA,2.22,NA,NA,1.73,NA,NA,NA,1.97
94,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-93,4,16,E,Ambient,Wet,171,96,267,Low,0,6.75,0,TOS1,6/18/07,Yitpi,eCO2,2.58,0.3,0.450,0.042,0.111,31.09,31,1700,0.86,44,5.1,NA,NA,1.63,NA,NA,1.72,NA,NA,NA,1.68
95,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-94,4,16,H,Ambient,Wet,111,96,207,Low,0,6.75,0,TOS2,8/23/07,Yitpi,eCO2,2.57,0.33,0.500,0.048,0.119,37.94,36.01,1760,1.3,47,5.0,NA,NA,1.40,NA,NA,1.92,NA,NA,NA,1.66
96,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-95,4,16,J,Ambient,Wet,111,96,207,Low,0,6.75,0,TOS2,8/23/07,Janz,eCO2,2.42,0.31,0.440,0.048,0.124,25.38,32.43,1600,2.6,53,4.4,NA,NA,0.89,NA,NA,1.34,NA,NA,NA,1.12
97,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2007,Wheat,550,NA,380,12,2007-96,4,16,K,Ambient,Wet,111,96,207,Medium,50,6.75,0,TOS2,8/23/07,Yitpi,eCO2,2.53,0.32,0.470,0.045,0.118,26.83,37.93,1740,1.5,51,5.2,NA,NA,1.52,NA,NA,1.49,NA,NA,NA,1.51
98,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-01,1,1,B,Ambient,Wet,84,80,164,Low,0,9,0,TOS2,8/5/08,Yitpi,aCO2,3.18,0.38,0.520,0.053,0.127,28.87,36.36,1820,1.5,39,4.4,NA,NA,2.95,NA,NA,2.93,NA,NA,NA,2.94
99,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-02,1,1,C,Ambient,Wet,84,80,164,Medium,50,9,0,TOS2,8/5/08,Yitpi,aCO2,3.20,0.39,0.510,0.049,0.128,27.92,34.91,1800,1.5,44,5.0,NA,NA,1.69,NA,NA,2.06,NA,NA,NA,1.88
100,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-03,1,1,E,Ambient,Wet,84,80,164,Low,0,9,0,TOS2,8/5/08,Janz,aCO2,3.55,0.44,0.510,0.056,0.147,42.2,40.25,1870,1.9,46,4.8,NA,NA,2.72,NA,NA,2.53,NA,NA,NA,2.63
101,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-04,1,1,H,Ambient,Dry,84,25,109,Low,0,9,0,TOS2,8/5/08,Yitpi,aCO2,2.98,0.29,0.440,0.040,0.122,24.28,35.16,1720,1.5,43,4.4,NA,NA,2.01,NA,NA,2.13,NA,NA,NA,2.07
102,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-05,1,1,J,Ambient,Dry,84,25,109,Low,0,9,0,TOS2,8/5/08,Janz,aCO2,3.33,0.36,0.460,0.047,0.136,32.72,39.89,1870,2.2,44,4.5,NA,NA,3.50,NA,NA,2.44,NA,NA,NA,2.97
103,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-06,1,1,K,Ambient,Dry,84,25,109,Medium,50,9,0,TOS2,8/5/08,Yitpi,aCO2,2.93,0.3,0.460,0.044,0.121,28.59,34.59,1760,1.3,43,4.3,NA,NA,2.32,NA,NA,2.34,NA,NA,NA,2.33
104,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-07,1,2,B,Ambient,Dry,168,10,178,Low,0,9,0,TOS1,6/4/08,Janz,eCO2,2.58,0.28,0.400,0.027,0.120,14.66,37.85,1590,2.9,41,4.9,NA,NA,1.67,NA,NA,1.64,NA,NA,NA,1.66
105,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-08,1,2,C,Ambient,Dry,168,10,178,Low,0,9,0,TOS1,6/4/08,Yitpi,eCO2,2.49,0.27,0.400,0.027,0.111,17.92,37.29,1610,1.7,45,5.6,NA,NA,1.56,NA,NA,1.57,NA,NA,NA,1.56
106,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-09,1,2,E,Ambient,Dry,168,10,178,Medium,50,9,0,TOS1,6/4/08,Yitpi,eCO2,2.49,0.24,0.380,0.029,0.109,16.01,35.47,1560,1.4,42,5.0,NA,NA,1.34,NA,NA,1.41,NA,NA,NA,1.37
107,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-10,1,2,H,Ambient,Wet,168,40,208,Low,0,9,0,TOS1,6/4/08,Janz,eCO2,2.67,0.28,0.370,0.029,0.121,18.34,35.86,1620,3.0,47,5.4,NA,NA,1.29,NA,NA,1.54,NA,NA,NA,1.42
108,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-11,1,2,J,Ambient,Wet,168,40,208,Low,0,9,0,TOS1,6/4/08,Yitpi,eCO2,2.69,0.3,0.440,0.031,0.116,25.69,39.01,1680,2.8,43,4.7,NA,NA,1.40,NA,NA,1.78,NA,NA,NA,1.59
109,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-12,1,2,K,Ambient,Wet,168,40,208,Medium,50,9,0,TOS1,6/4/08,Yitpi,eCO2,2.57,0.29,0.420,0.034,0.116,24.73,38.6,1660,1.6,47,5.3,NA,NA,1.66,NA,NA,1.59,NA,NA,NA,1.63
110,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-13,1,3,B,Ambient,Dry,84,25,109,Medium,50,9,0,TOS2,8/5/08,Yitpi,eCO2,3.16,0.33,0.460,0.038,0.124,30.4,38.3,1880,1.5,42,5.4,NA,NA,2.43,NA,NA,2.43,NA,NA,NA,2.43
111,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-14,1,3,C,Ambient,Dry,84,25,109,Low,0,9,0,TOS2,8/5/08,Janz,eCO2,2.58,0.24,0.350,0.033,0.111,20.82,33.53,1640,2.2,56,4.5,NA,NA,2.02,NA,NA,1.58,NA,NA,NA,1.80
112,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-15,1,3,E,Ambient,Dry,84,25,109,Low,0,9,0,TOS2,8/5/08,Yitpi,eCO2,2.83,0.28,0.420,0.037,0.120,22.16,34.8,1750,1.2,44,4.9,NA,NA,1.59,NA,NA,1.74,NA,NA,NA,1.66
113,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-16,1,3,H,Ambient,Wet,84,80,164,Low,0,9,0,TOS2,8/5/08,Janz,eCO2,3.16,0.34,0.490,0.045,0.131,25.72,35.74,1750,2.0,50,5.1,NA,NA,2.48,NA,NA,2.23,NA,NA,NA,2.35
114,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-17,1,3,J,Ambient,Wet,84,80,164,Medium,50,9,0,TOS2,8/5/08,Yitpi,eCO2,2.87,0.32,0.490,0.041,0.122,27.07,35.03,1720,1.5,46,4.6,NA,NA,1.18,NA,NA,1.43,NA,NA,NA,1.30
115,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-18,1,3,K,Ambient,Wet,84,80,164,Low,0,9,0,TOS2,8/5/08,Yitpi,eCO2,2.94,0.35,0.500,0.038,0.122,28.67,33.82,1770,1.3,41,4.8,NA,NA,1.99,NA,NA,2.13,NA,NA,NA,2.06
116,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-19,1,4,B,Ambient,Dry,168,10,178,Medium,50,9,0,TOS1,6/4/08,Yitpi,aCO2,2.82,0.27,0.400,0.029,0.114,21.91,39.24,1740,1.9,37,5.4,NA,NA,1.00,NA,NA,1.41,NA,NA,NA,1.21
117,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-20,1,4,C,Ambient,Dry,168,10,178,Low,0,9,0,TOS1,6/4/08,Yitpi,aCO2,2.46,0.26,0.370,0.032,0.109,19.81,37.31,1620,1.3,43,5.0,NA,NA,1.23,NA,NA,1.14,NA,NA,NA,1.18
118,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-21,1,4,E,Ambient,Dry,168,10,178,Low,0,9,0,TOS1,6/4/08,Janz,aCO2,3.18,0.34,0.410,0.028,0.128,21.13,46.09,1870,4.2,48,5.4,NA,NA,1.46,NA,NA,2.12,NA,NA,NA,1.79
119,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-22,1,4,H,Ambient,Wet,168,40,208,Medium,50,9,0,TOS1,6/4/08,Yitpi,aCO2,3.16,0.37,0.470,0.033,0.128,27.97,43.73,1850,3.4,42,5.0,NA,NA,2.64,NA,NA,2.58,NA,NA,NA,2.61
120,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-23,1,4,J,Ambient,Wet,168,40,208,Low,0,9,0,TOS1,6/4/08,Yitpi,aCO2,3.25,0.4,0.500,0.037,0.138,30.08,44.9,1900,4.4,45,5.4,NA,NA,2.22,NA,NA,2.02,NA,NA,NA,2.12
121,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-24,1,4,K,Ambient,Wet,168,40,208,Low,0,9,0,TOS1,6/4/08,Janz,aCO2,3.24,0.41,0.450,0.034,0.142,32.04,44.79,1910,4.7,48,5.6,NA,NA,3.01,NA,NA,3.26,NA,NA,NA,3.14
122,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-25,2,5,B,Ambient,Wet,84,80,164,Low,0,9,0,TOS2,8/5/08,Janz,eCO2,3.30,0.43,0.510,0.047,0.148,32.88,43.24,1880,2.7,38,4.5,NA,NA,4.15,NA,NA,2.47,NA,NA,NA,3.31
123,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-26,2,5,C,Ambient,Wet,84,80,164,Medium,50,9,0,TOS2,8/5/08,Yitpi,eCO2,2.83,0.37,0.520,0.044,0.128,23.01,38.4,1720,1.3,38,4.3,NA,NA,1.76,NA,NA,2.14,NA,NA,NA,1.95
124,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-27,2,5,E,Ambient,Wet,84,80,164,Low,0,9,0,TOS2,8/5/08,Yitpi,eCO2,3.34,0.43,0.530,0.046,0.144,30.66,40.54,1900,1.7,45,4.9,NA,NA,2.52,NA,NA,2.30,NA,NA,NA,2.41
125,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-28,2,5,H,Ambient,Dry,84,25,109,Low,0,9,0,TOS2,8/5/08,Janz,eCO2,3.11,0.33,0.440,0.038,0.133,21.24,38.4,1780,3.1,41,3.9,NA,NA,2.45,NA,NA,2.48,NA,NA,NA,2.46
126,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-29,2,5,J,Ambient,Dry,84,25,109,Medium,50,9,0,TOS2,8/5/08,Yitpi,eCO2,3.00,0.35,0.520,0.048,0.132,25.17,37.87,1900,1.8,40,4.1,NA,NA,1.70,NA,NA,1.79,NA,NA,NA,1.74
127,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-30,2,5,K,Ambient,Dry,84,25,109,Low,0,9,0,TOS2,8/5/08,Yitpi,eCO2,2.87,0.27,0.450,0.036,0.114,20.14,38.83,1720,1.4,37,3.6,NA,NA,1.52,NA,NA,1.20,NA,NA,NA,1.36
128,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-31,2,6,B,Ambient,Dry,168,10,178,Low,0,9,0,TOS1,6/4/08,Janz,eCO2,3.05,0.36,0.420,0.029,0.130,24.65,42.07,1830,2.2,49,5.2,NA,NA,2.37,NA,NA,2.74,NA,NA,NA,2.55
129,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-32,2,6,C,Ambient,Dry,168,10,178,Medium,50,9,0,TOS1,6/4/08,Yitpi,eCO2,2.60,0.27,0.410,0.028,0.109,22.28,40.96,1620,2.0,41,5.0,NA,NA,1.55,NA,NA,1.26,NA,NA,NA,1.40
130,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-33,2,6,E,Ambient,Dry,168,10,178,Low,0,9,0,TOS1,6/4/08,Yitpi,eCO2,2.50,0.27,0.400,0.029,0.107,18.68,41.26,1630,2.1,45,5.0,NA,NA,2.13,NA,NA,1.62,NA,NA,NA,1.87
131,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-34,2,6,H,Ambient,Wet,168,40,208,Low,0,9,0,TOS1,6/4/08,Janz,eCO2,3.06,0.36,0.430,0.034,0.131,20.96,40.73,1790,2.3,40,4.4,NA,NA,2.87,NA,NA,3.12,NA,NA,NA,3.00
132,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-35,2,6,J,Ambient,Wet,168,40,208,Low,0,9,0,TOS1,6/4/08,Yitpi,eCO2,2.60,0.32,0.440,0.032,0.118,20.07,40.17,1650,2.9,44,4.9,NA,NA,1.86,NA,NA,2.12,NA,NA,NA,1.99
133,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-36,2,6,K,Ambient,Wet,168,40,208,Medium,50,9,0,TOS1,6/4/08,Yitpi,eCO2,2.85,0.36,0.480,0.034,0.120,21.2,41.28,1730,3.1,43,4.6,NA,NA,1.96,NA,NA,2.25,NA,NA,NA,2.11
134,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-37,2,7,B,Ambient,Wet,168,40,208,Medium,50,9,0,TOS1,6/4/08,Yitpi,aCO2,3.01,0.36,0.450,0.038,0.127,28.53,42.35,1860,1.8,47,5.5,NA,NA,2.28,NA,NA,2.18,NA,NA,NA,2.23
135,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-38,2,7,C,Ambient,Wet,168,40,208,Low,0,9,0,TOS1,6/4/08,Yitpi,aCO2,3.23,0.36,0.440,0.036,0.129,26.64,38.9,1820,1.7,41,5.0,NA,NA,2.53,NA,NA,2.29,NA,NA,NA,2.41
136,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-39,2,7,E,Ambient,Wet,168,40,208,Low,0,9,0,TOS1,6/4/08,Janz,aCO2,3.13,0.36,0.440,0.035,0.130,21.88,38.44,1790,4.8,47,4.9,NA,NA,2.38,NA,NA,2.01,NA,NA,NA,2.19
137,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-40,2,7,H,Ambient,Dry,168,10,178,Low,0,9,0,TOS1,6/4/08,Janz,aCO2,3.06,0.33,0.410,0.030,0.131,21.43,42.21,1830,6.7,46,5.4,NA,NA,1.37,NA,NA,1.06,NA,NA,NA,1.22
138,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-41,2,7,J,Ambient,Dry,168,10,178,Medium,50,9,0,TOS1,6/4/08,Yitpi,aCO2,2.79,0.32,0.440,0.031,0.117,24.26,43.82,1810,4.0,42,5.6,NA,NA,1.35,NA,NA,1.48,NA,NA,NA,1.42
139,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-42,2,7,K,Ambient,Dry,168,10,178,Low,0,9,0,TOS1,6/4/08,Yitpi,aCO2,2.99,0.34,0.430,0.031,0.126,24.33,44.84,1860,3.9,38,5.0,NA,NA,1.63,NA,NA,1.70,NA,NA,NA,1.67
140,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-43,2,8,B,Ambient,Dry,84,25,109,Medium,50,9,0,TOS2,8/5/08,Yitpi,aCO2,3.04,0.34,0.480,0.049,0.128,26.91,37.92,1910,1.8,41,5.0,NA,NA,2.44,NA,NA,2.26,NA,NA,NA,2.35
141,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-44,2,8,C,Ambient,Dry,84,25,109,Low,0,9,0,TOS2,8/5/08,Janz,aCO2,2.98,0.3,0.380,0.042,0.127,27.12,36.12,1710,1.5,47,4.8,NA,NA,2.79,NA,NA,2.48,NA,NA,NA,2.64
142,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-45,2,8,E,Ambient,Dry,84,25,109,Low,0,9,0,TOS2,8/5/08,Yitpi,aCO2,2.58,0.26,0.390,0.041,0.115,19.45,35.03,1710,1.1,44,4.6,NA,NA,1.69,NA,NA,1.50,NA,NA,NA,1.59
143,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-46,2,8,H,Ambient,Wet,84,80,164,Low,0,9,0,TOS2,8/5/08,Yitpi,aCO2,2.89,0.33,0.490,0.041,0.124,25.55,34.6,1780,2.4,51,5.4,NA,NA,1.84,NA,NA,1.91,NA,NA,NA,1.87
144,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2008,Wheat,550,NA,380,12,2008-47,2,8,J,Ambient,Wet,84,80,164,Medium,50,9,0,TOS2,8/5/08,Yitpi,aCO2,3.04,0.34,0.480,0.044,0.128,28.66,34.69,1780,1.6,48,5.5,NA,NA,1.55,NA,NA,1.52,NA,NA,NA,1.53
